tree_id,node_id,is_leave,split_feature,threshold,children,correctPredictions,correctPredictionsClassesCounts,wrongPredictions
80,2,False,"bill_length_mm",42.90,"3;6",48,"2;8;0;40","2;2;0;2"
80,3,False,"bill_length_mm",41.55,"4;5",40,"0;40","2;2;0;2"
80,4,True,"","","",36,"0;36","0"
80,5,True,"","","",4,"0;4","2;2;0;2"
80,6,True,"","","",8,"2;8","0"
80,7,False,"bill_length_mm",42.40,"8;9",159,"0;97;1;62","2;0;1;1;1;0;1"
80,8,True,"","","",91,"0;91","1;1;0;1"
80,9,False,"island",1.50,"10;11",68,"0;6;1;62","1;0;1;1"
80,10,True,"","","",62,"1;62","1;0;1;1"
80,11,True,"","","",6,"0;6","0"
80,12,False,"bill_depth_mm",17.45,"13;14",133,"1;5;0;14;2;114","0"
80,13,True,"","","",114,"2;114","0"
80,14,False,"bill_length_mm",46.05,"15;16",19,"1;5;0;14","0"
80,15,True,"","","",14,"0;14","0"
80,16,True,"","","",5,"1;5","0"
81,0,False,"body_mass_g",4625.00,"1;14",331,"1;59;0;150;2;122","13;0;1;2;2;0;2;1;0;9"
81,1,False,"flipper_length_mm",202.50,"2;9",227,"1;58;0;146;2;23","12;2;0;2;1;0;9;0;1;1"
81,2,False,"bill_length_mm",44.75,"3;6",191,"0;143;1;48","11;1;0;9;0;1;1;2;0;1"
81,3,False,"body_mass_g",3375.00,"4;5",141,"0;141","7;1;0;6;2;0;1"
81,4,True,"","","",39,"0;39","4;1;0;4"
81,5,True,"","","",102,"0;102","3;1;0;2;2;0;1"
81,6,False,"body_mass_g",4175.00,"7;8",50,"0;2;1;48","4;1;0;3;0;1;1"
81,7,True,"","","",48,"1;48","1;0;1;1"
81,8,True,"","","",2,"0;2","3;1;0;3"
81,9,False,"sex",0.50,"10;11",36,"1;10;0;3;2;23","1;2;0;1"
81,10,True,"","","",23,"2;23","0"
81,11,False,"bill_length_mm",46.75,"12;13",13,"1;10;0;3","1;2;0;1"
81,12,True,"","","",3,"0;3","1;2;0;1"
81,13,True,"","","",10,"1;10","0"
81,14,False,"bill_length_mm",40.05,"15;16",104,"1;1;0;4;2;99","1;0;1;1"
81,15,True,"","","",2,"0;2","0"
81,16,False,"bill_depth_mm",17.45,"17;18",102,"1;1;0;2;2;99","1;0;1;1"
81,17,True,"","","",99,"2;99","0"
81,18,False,"body_mass_g",4750.00,"19;20",3,"1;1;0;2","1;0;1;1"
81,19,True,"","","",2,"0;2","0"
81,20,True,"","","",1,"1;1","1;0;1;1"
82,0,False,"island",0.50,"1;6",276,"0;143;1;10;2;123","68;0;1;5;2;4;1;0;58;2;0;1"
82,1,False,"body_mass_g",4000.00,"2;3",163,"2;123;0;40","5;0;2;4;2;0;1"
82,2,True,"","","",33,"0;33","1;2;0;1"
82,3,False,"flipper_length_mm",196.50,"4;5",130,"2;123;0;7","4;0;2;4"
82,4,True,"","","",7,"0;7","0"
82,5,True,"","","",123,"2;123","4;0;2;4"
82,6,False,"island",1.50,"7;12",113,"0;103;1;10","63;0;1;5;1;0;58"
82,7,False,"sex",1.50,"8;11",61,"0;51;1;10","63;0;1;5;1;0;58"
82,8,False,"bill_depth_mm",19.75,"9;10",60,"1;10;0;50","63;0;1;5;1;0;58"
82,9,True,"","","",50,"0;50","58;1;0;58"
82,10,True,"","","",10,"1;10","5;0;1;5"
82,11,True,"","","",1,"0;1","0"
82,12,True,"","","",52,"0;52","0"
83,0,False,"bill_depth_mm",16.40,"1;4",307,"2;123;0;141;1;43","37;1;0;24;2;1;2;0;1;0;1;11"
83,1,False,"bill_length_mm",39.30,"2;3",121,"2;115;0;6","1;1;2;1"
83,2,True,"","","",6,"0;6","0"
83,3,True,"","","",115,"2;115","1;1;2;1"
83,4,False,"flipper_length_mm",196.50,"5;12",186,"2;8;0;135;1;43","36;1;0;24;2;0;1;0;1;11"
83,5,False,"flipper_length_mm",186.50,"6;9",151,"1;35;0;116","9;0;1;7;1;0;2"
83,6,False,"bill_length_mm",44.05,"7;8",44,"1;3;0;41","1;1;0;1"
83,7,True,"","","",41,"0;41","1;1;0;1"
83,8,True,"","","",3,"1;3","0"
83,9,False,"bill_length_mm",42.40,"10;11",107,"1;32;0;75","8;0;1;7;1;0;1"
83,10,True,"","","",75,"0;75","1;1;0;1"
83,11,True,"","","",32,"1;32","7;0;1;7"
83,12,False,"body_mass_g",5025.00,"13;16",35,"2;8;0;19;1;8","27;1;0;22;2;0;1;0;1;4"
83,13,False,"body_mass_g",3762.50,"14;15",27,"0;19;1;8","27;1;0;22;2;0;1;0;1;4"
83,14,True,"","","",8,"1;8","4;0;1;4"
83,15,True,"","","",19,"0;19","23;1;0;22;2;0;1"
83,16,True,"","","",8,"2;8","0"
84,0,False,"bill_depth_mm",16.05,"1;4",334,"0;143;1;67;2;124","10;0;1;9;1;0;1"
84,1,False,"bill_length_mm",39.30,"2;3",107,"2;104;0;3","0"
84,2,True,"","","",3,"0;3","0"
84,3,True,"","","",104,"2;104","0"
84,4,False,"bill_length_mm",42.35,"5;10",227,"0;140;1;67;2;20","10;0;1;9;1;0;1"
84,5,False,"bill_depth_mm",16.70,"6;9",136,"0;136","1;1;0;1"
84,6,False,"bill_depth_mm",16.55,"7;8",7,"0;7","1;1;0;1"
84,7,True,"","","",5,"0;5","0"
84,8,True,"","","",2,"0;2","1;1;0;1"
84,9,True,"","","",129,"0;129","0"
84,10,False,"island",0.50,"11;14",91,"0;4;1;67;2;20","9;0;1;9"
84,11,False,"bill_depth_mm",17.80,"12;13",23,"0;3;2;20","0"
84,12,True,"","","",20,"2;20","0"
84,13,True,"","","",3,"0;3","0"
84,14,False,"bill_depth_mm",21.10,"15;16",68,"0;1;1;67","9;0;1;9"
84,15,True,"","","",67,"1;67","9;0;1;9"
84,16,True,"","","",1,"0;1","0"
85,0,False,"flipper_length_mm",207.50,"1;16",325,"2;121;1;59;0;145","19;1;0;9;2;1;2;0;1;0;1;7"
85,1,False,"flipper_length_mm",191.50,"2;9",201,"1;58;0;143","16;2;1;2;0;1;0;1;7;1;0;6"
85,2,False,"flipper_length_mm",186.50,"3;6",104,"1;13;0;91","8;0;1;3;1;0;5"
85,3,False,"bill_depth_mm",17.35,"4;5",44,"0;44","4;1;0;4"
85,4,True,"","","",16,"0;16","2;1;0;2"
85,5,True,"","","",28,"0;28","2;1;0;2"
85,6,False,"bill_length_mm",41.80,"7;8",60,"1;13;0;47","4;0;1;3;1;0;1"
85,7,True,"","","",47,"0;47","1;1;0;1"
85,8,True,"","","",13,"1;13","3;0;1;3"
85,9,False,"flipper_length_mm",202.50,"10;13",97,"1;45;0;52","8;2;1;2;0;1;0;1;4;1;0;1"
85,10,False,"bill_length_mm",43.83,"11;12",88,"1;38;0;50","6;0;1;4;2;1;1;1;0;1"
85,11,True,"","","",50,"0;50","1;1;0;1"
85,12,True,"","","",38,"1;38","5;0;1;4;2;1;1"
85,13,False,"bill_length_mm",47.90,"14;15",9,"1;7;0;2","2;2;1;1;0;1"
85,14,True,"","","",2,"0;2","1;2;0;1"
85,15,True,"","","",7,"1;7","1;2;1;1"
85,16,False,"body_mass_g",4337.50,"17;22",124,"2;121;1;1;0;2","3;1;0;3"
85,17,False,"island",0.50,"18;19",10,"0;2;2;8","3;1;0;3"
85,18,True,"","","",8,"2;8","0"
85,19,False,"island",1.50,"20;21",2,"0;2","3;1;0;3"
85,20,True,"","","",1,"0;1","3;1;0;3"
85,21,True,"","","",1,"0;1","0"
85,22,False,"body_mass_g",4825.00,"23;26",114,"2;113;1;1","0"
85,23,False,"island",0.50,"24;25",34,"1;1;2;33","0"
85,24,True,"","","",33,"2;33","0"
85,25,True,"","","",1,"1;1","0"
85,26,True,"","","",80,"2;80","0"
86,0,False,"body_mass_g",4575.00,"1;10",335,"0;145;1;67;2;123","9;0;1;4;2;3;1;0;1;2;0;1"
86,1,False,"island",1.50,"2;9",228,"0;143;1;66;2;19","4;0;1;2;1;0;1;2;0;1"
86,2,False,"island",0.50,"3;6",178,"1;66;0;93;2;19","4;0;1;2;1;0;1;2;0;1"
86,3,False,"bill_depth_mm",15.30,"4;5",60,"0;41;2;19","1;2;0;1"
86,4,True,"","","",19,"2;19","0"
86,5,True,"","","",41,"0;41","1;2;0;1"
86,6,False,"bill_length_mm",42.40,"7;8",118,"1;66;0;52","3;0;1;2;1;0;1"
86,7,True,"","","",52,"0;52","1;1;0;1"
86,8,True,"","","",66,"1;66","2;0;1;2"
86,9,True,"","","",50,"0;50","0"
86,10,False,"island",0.50,"11;12",107,"0;2;1;1;2;104","5;0;1;2;2;3"
86,11,True,"","","",104,"2;104","3;0;2;3"
86,12,False,"island",1.50,"13;14",3,"0;2;1;1","2;0;1;2"
86,13,True,"","","",1,"1;1","2;0;1;2"
86,14,True,"","","",2,"0;2","0"
87,0,False,"island",0.50,"1;4",333,"1;64;0;147;2;122","11;0;1;5;1;0;4;2;0;2"
87,1,False,"flipper_length_mm",203.50,"2;3",166,"2;122;0;44","2;2;0;2"
87,2,True,"","","",44,"0;44","2;2;0;2"
87,3,True,"","","",122,"2;122","0"
87,4,False,"bill_length_mm",44.85,"5;12",167,"1;64;0;103","9;0;1;5;1;0;4"
87,5,False,"bill_length_mm",42.85,"6;9",105,"0;103;1;2","7;0;1;3;1;0;4"
87,6,False,"bill_length_mm",40.85,"7;8",100,"0;100","4;1;0;4"
87,7,True,"","","",82,"0;82","0"
87,8,True,"","","",18,"0;18","4;1;0;4"
87,9,False,"bill_length_mm",43.80,"10;11",5,"0;3;1;2","3;0;1;3"
87,10,True,"","","",2,"1;2","3;0;1;3"
87,11,True,"","","",3,"0;3","0"
87,12,True,"","","",62,"1;62","2;0;1;2"
88,0,False,"island",0.50,"1;8",323,"1;65;0;136;2;122","21;1;0;3;0;1;15;2;1;2;0;2"
88,1,False,"body_mass_g",4150.00,"2;5",165,"2;122;0;43","3;0;2;1;2;0;2"
88,2,False,"sex",1.50,"3;4",39,"2;2;0;37","2;2;0;2"
88,3,True,"","","",37,"0;37","2;2;0;2"
88,4,True,"","","",2,"2;2","0"
88,5,False,"flipper_length_mm",199.00,"6;7",126,"2;120;0;6","1;0;2;1"
88,6,True,"","","",6,"0;6","0"
88,7,True,"","","",120,"2;120","1;0;2;1"
88,8,False,"flipper_length_mm",191.50,"9;14",158,"1;65;0;93","18;1;0;3;0;1;15"
88,9,False,"island",1.50,"10;13",77,"0;59;1;18","7;0;1;7"
88,10,False,"bill_length_mm",40.25,"11;12",48,"1;18;0;30","7;0;1;7"
88,11,True,"","","",30,"0;30","0"
88,12,True,"","","",18,"1;18","7;0;1;7"
88,13,True,"","","",29,"0;29","0"
88,14,False,"bill_depth_mm",17.95,"15;18",81,"1;47;0;34","11;1;0;3;0;1;8"
88,15,False,"flipper_length_mm",192.50,"16;17",12,"1;12","8;0;1;8"
88,16,True,"","","",2,"1;2","1;0;1;1"
88,17,True,"","","",10,"1;10","7;0;1;7"
88,18,False,"bill_length_mm",46.80,"19;20",69,"1;35;0;34","3;1;0;3"
88,19,True,"","","",34,"0;34","3;1;0;3"
88,20,True,"","","",35,"1;35","0"
89,0,False,"flipper_length_mm",207.50,"1;10",327,"0;150;1;56;2;121","17;0;1;2;2;1;2;0;1;1;0;12"
89,1,False,"flipper_length_mm",196.50,"2;7",201,"1;52;0;149","16;0;1;1;2;1;2;0;1;1;0;12"
89,2,False,"bill_length_mm",42.40,"3;4",155,"0;129;1;26","11;1;0;11"
89,3,True,"","","",122,"0;122","1;1;0;1"
89,4,False,"sex",0.50,"5;6",33,"0;7;1;26","10;1;0;10"
89,5,True,"","","",26,"1;26","0"
89,6,True,"","","",7,"0;7","10;1;0;10"
89,7,False,"bill_length_mm",45.00,"8;9",46,"1;26;0;20","5;0;1;1;2;1;2;0;1;1;0;1"
89,8,True,"","","",20,"0;20","2;1;0;1;2;0;1"
89,9,True,"","","",26,"1;26","3;0;1;1;2;1;2"
89,10,False,"bill_depth_mm",17.65,"11;12",126,"0;1;1;4;2;121","1;0;1;1"
89,11,True,"","","",121,"2;121","0"
89,12,False,"island",1.50,"13;14",5,"0;1;1;4","1;0;1;1"
89,13,True,"","","",4,"1;4","1;0;1;1"
89,14,True,"","","",1,"0;1","0"
90,0,False,"bill_depth_mm",16.40,"1;6",273,"0;126;2;123;1;24","71;0;1;23;2;3;1;0;44;2;0;1"
90,1,False,"bill_depth_mm",16.05,"2;3",118,"2;115;0;3","4;1;0;1;0;2;3"
90,2,True,"","","",104,"2;104","3;0;2;3"
90,3,False,"flipper_length_mm",200.00,"4;5",14,"2;11;0;3","1;1;0;1"
90,4,True,"","","",3,"0;3","1;1;0;1"
90,5,True,"","","",11,"2;11","0"
90,6,False,"island",1.50,"7;12",155,"0;123;2;8;1;24","67;0;1;23;1;0;43;2;0;1"
90,7,False,"body_mass_g",5025.00,"8;11",105,"2;8;1;24;0;73","67;0;1;23;1;0;43;2;0;1"
90,8,False,"bill_depth_mm",18.95,"9;10",97,"1;24;0;73","67;0;1;23;1;0;43;2;0;1"
90,9,True,"","","",73,"0;73","44;1;0;43;2;0;1"
90,10,True,"","","",24,"1;24","23;0;1;23"
90,11,True,"","","",8,"2;8","0"
90,12,True,"","","",50,"0;50","0"
91,0,False,"bill_length_mm",42.40,"1;4",326,"2;121;1;63;0;142","18;1;2;3;0;2;2;0;1;1;2;0;2;1;1;9"
91,1,False,"bill_depth_mm",15.45,"2;3",142,"0;139;2;3","1;1;0;1"
91,2,True,"","","",3,"2;3","0"
91,3,True,"","","",139,"0;139","1;1;0;1"
91,4,False,"flipper_length_mm",207.50,"5;10",184,"2;118;1;63;0;3","17;1;2;3;0;1;2;0;1;1;2;0;2;1;1;9"
91,5,False,"bill_depth_mm",20.50,"6;9",65,"0;2;2;1;1;62","13;1;0;1;0;2;1;1;9;2;1;2"
91,6,False,"sex",1.50,"7;8",63,"2;1;1;62","12;0;2;1;1;9;2;1;2"
91,7,True,"","","",62,"1;62","11;0;1;9;2;1;2"
91,8,True,"","","",1,"2;1","1;0;2;1"
91,9,True,"","","",2,"0;2","1;1;0;1"
91,10,False,"body_mass_g",4050.00,"11;14",119,"2;117;1;1;0;1","4;1;2;3;2;0;1"
91,11,False,"bill_length_mm",46.55,"12;13",2,"1;1;0;1","1;2;0;1"
91,12,True,"","","",1,"0;1","1;2;0;1"
91,13,True,"","","",1,"1;1","0"
91,14,False,"bill_length_mm",51.55,"15;16",117,"2;117","3;1;2;3"
91,15,True,"","","",109,"2;109","2;1;2;2"
91,16,True,"","","",8,"2;8","1;1;2;1"
92,0,False,"flipper_length_mm",207.50,"1;14",286,"1;18;0;147;2;121","58;0;1;5;2;1;2;0;1;1;0;50"
92,1,False,"flipper_length_mm",191.50,"2;7",159,"1;14;0;145","58;0;1;5;2;1;2;0;1;1;0;50"
92,2,False,"sex",0.50,"3;6",94,"0;94","18;1;0;18"
92,3,False,"island",0.50,"4;5",57,"0;57","16;1;0;16"
92,4,True,"","","",16,"0;16","0"
92,5,True,"","","",41,"0;41","16;1;0;16"
92,6,True,"","","",37,"0;37","2;1;0;2"
92,7,False,"flipper_length_mm",200.50,"8;11",65,"1;14;0;51","40;0;1;5;2;1;2;0;1;1;0;32"
92,8,False,"sex",1.50,"9;10",51,"0;51","33;2;0;1;1;0;32"
92,9,True,"","","",49,"0;49","32;1;0;32"
92,10,True,"","","",2,"0;2","1;2;0;1"
92,11,False,"body_mass_g",4375.00,"12;13",14,"1;14","7;0;1;5;2;1;2"
92,12,True,"","","",11,"1;11","4;0;1;4"
92,13,True,"","","",3,"1;3","3;0;1;1;2;1;2"
92,14,False,"island",0.50,"15;16",127,"1;4;0;2;2;121","0"
92,15,True,"","","",121,"2;121","0"
92,16,False,"bill_length_mm",48.05,"17;18",6,"1;4;0;2","0"
92,17,True,"","","",2,"0;2","0"
92,18,True,"","","",4,"1;4","0"
93,0,False,"body_mass_g",4562.50,"1;10",305,"2;123;0;117;1;65","39;0;2;1;1;34;1;2;1;0;2;2;1;1"
93,1,False,"bill_depth_mm",15.30,"2;3",194,"0;111;1;65;2;18","37;1;0;2;0;1;34;2;1;1"
93,2,True,"","","",18,"2;18","0"
93,3,False,"flipper_length_mm",193.50,"4;7",176,"0;111;1;65","37;1;0;2;0;1;34;2;1;1"
93,4,False,"bill_length_mm",42.40,"5;6",129,"1;24;0;105","2;0;1;1;1;0;1"
93,5,True,"","","",105,"0;105","1;1;0;1"
93,6,True,"","","",24,"1;24","1;0;1;1"
93,7,False,"bill_depth_mm",20.40,"8;9",47,"0;6;1;41","35;1;0;1;0;1;33;2;1;1"
93,8,True,"","","",41,"1;41","34;0;1;33;2;1;1"
93,9,True,"","","",6,"0;6","1;1;0;1"
93,10,False,"flipper_length_mm",201.50,"11;12",111,"2;105;0;6","2;0;2;1;1;2;1"
93,11,True,"","","",6,"0;6","0"
93,12,True,"","","",105,"2;105","2;0;2;1;1;2;1"
94,0,False,"body_mass_g",4362.50,"1;14",331,"2;122;1;64;0;145","13;1;2;2;0;2;2;1;1;0;1;0;2;6;1;1"
94,1,False,"bill_length_mm",42.35,"2;7",201,"0;131;1;60;2;10","10;1;0;2;2;1;0;2;6;1;1"
94,2,False,"flipper_length_mm",209.00,"3;6",131,"2;1;0;130","1;1;0;1"
94,3,False,"bill_length_mm",40.85,"4;5",130,"0;130","1;1;0;1"
94,4,True,"","","",109,"0;109","0"
94,5,True,"","","",21,"0;21","1;1;0;1"
94,6,True,"","","",1,"2;1","0"
94,7,False,"bill_length_mm",45.85,"8;11",70,"0;1;1;60;2;9","9;1;0;1;2;1;0;2;6;1;1"
94,8,False,"body_mass_g",3825.00,"9;10",20,"2;9;1;11","8;0;2;6;1;1;1;2;1"
94,9,True,"","","",11,"1;11","1;0;1;1"
94,10,True,"","","",9,"2;9","7;0;2;6;1;2;1"
94,11,False,"bill_depth_mm",20.75,"12;13",50,"0;1;1;49","1;1;0;1"
94,12,True,"","","",49,"1;49","0"
94,13,True,"","","",1,"0;1","1;1;0;1"
94,14,False,"flipper_length_mm",207.00,"15;18",130,"2;112;1;4;0;14","3;1;2;1;2;1;1;0;1"
94,15,False,"bill_length_mm",46.65,"16;17",18,"1;4;0;14","2;2;1;1;0;1"
94,16,True,"","","",14,"0;14","1;2;0;1"
94,17,True,"","","",4,"1;4","1;2;1;1"
94,18,True,"","","",112,"2;112","1;1;2;1"
95,0,False,"island",0.50,"1;6",326,"0;134;1;68;2;124","18;0;1;14;2;4"
95,1,False,"flipper_length_mm",196.50,"2;3",164,"2;124;0;40","4;0;2;4"
95,2,True,"","","",38,"0;38","0"
95,3,False,"body_mass_g",3900.00,"4;5",126,"2;124;0;2","4;0;2;4"
95,4,True,"","","",2,"0;2","0"
95,5,True,"","","",124,"2;124","4;0;2;4"
95,6,False,"bill_length_mm",42.40,"7;12",162,"0;94;1;68","14;0;1;14"
95,7,False,"bill_length_mm",40.85,"8;9",94,"0;93;1;1","5;0;1;5"
95,8,True,"","","",82,"0;82","0"
95,9,False,"flipper_length_mm",189.00,"10;11",12,"0;11;1;1","5;0;1;5"
95,10,True,"","","",1,"1;1","5;0;1;5"
95,11,True,"","","",11,"0;11","0"
95,12,False,"bill_depth_mm",21.10,"13;16",68,"0;1;1;67","9;0;1;9"
95,13,False,"sex",0.50,"14;15",67,"1;67","9;0;1;9"
95,14,True,"","","",33,"1;33","0"
95,15,True,"","","",34,"1;34","9;0;1;9"
95,16,True,"","","",1,"0;1","0"
96,0,False,"bill_length_mm",43.15,"1;12",328,"2;119;0;142;1;67","16;1;0;1;0;1;10;2;1;3;0;2"
96,1,False,"bill_length_mm",42.40,"2;7",148,"0;141;2;3;1;4","7;2;1;2;0;2;0;1;3"
96,2,False,"bill_length_mm",40.85,"3;4",137,"0;136;1;1","6;2;0;2;1;1;0;1;3"
96,3,True,"","","",115,"0;115","0"
96,4,False,"bill_length_mm",41.00,"5;6",22,"0;21;1;1","6;2;0;2;1;1;0;1;3"
96,5,True,"","","",1,"1;1","4;0;1;3;2;1;1"
96,6,True,"","","",21,"0;21","2;2;0;2"
96,7,False,"sex",0.50,"8;11",11,"0;5;2;3;1;3","1;2;1;1"
96,8,False,"body_mass_g",4025.00,"9;10",6,"2;3;1;3","1;2;1;1"
96,9,True,"","","",3,"1;3","1;2;1;1"
96,10,True,"","","",3,"2;3","0"
96,11,True,"","","",5,"0;5","0"
96,12,False,"bill_depth_mm",16.35,"13;14",180,"2;116;0;1;1;63","9;1;0;1;0;1;7;2;1;1"
96,13,True,"","","",107,"2;107","0"
96,14,False,"body_mass_g",4900.00,"15;18",73,"2;9;0;1;1;63","9;1;0;1;0;1;7;2;1;1"
96,15,False,"bill_depth_mm",20.75,"16;17",64,"0;1;1;63","9;1;0;1;0;1;7;2;1;1"
96,16,True,"","","",63,"1;63","8;0;1;7;2;1;1"
96,17,True,"","","",1,"0;1","1;1;0;1"
96,18,True,"","","",9,"2;9","0"
97,0,False,"body_mass_g",4562.50,"1;10",328,"1;65;2;123;0;140","16;0;1;2;2;10;1;2;2;0;1;2;0;1"
97,1,False,"bill_length_mm",42.35,"2;3",217,"1;64;2;18;0;135","14;0;2;9;1;1;1;2;2;0;1;2;0;1"
97,2,True,"","","",135,"0;135","2;1;0;1;2;0;1"
97,3,False,"bill_length_mm",46.30,"4;7",82,"1;64;2;18","12;0;2;9;1;1;1;2;2"
97,4,False,"body_mass_g",3800.00,"5;6",29,"2;15;1;14","12;0;2;9;1;1;1;2;2"
97,5,True,"","","",14,"1;14","1;0;1;1"
97,6,True,"","","",15,"2;15","11;0;2;9;1;2;2"
97,7,False,"bill_depth_mm",15.45,"8;9",53,"1;50;2;3","0"
97,8,True,"","","",3,"2;3","0"
97,9,True,"","","",50,"1;50","0"
97,10,False,"bill_length_mm",43.10,"11;14",111,"1;1;2;105;0;5","2;0;1;1;2;1"
97,11,False,"sex",0.50,"12;13",10,"0;5;2;5","0"
97,12,True,"","","",5,"2;5","0"
97,13,True,"","","",5,"0;5","0"
97,14,False,"bill_depth_mm",19.00,"15;16",101,"1;1;2;100","2;0;1;1;2;1"
97,15,True,"","","",100,"2;100","1;0;2;1"
97,16,True,"","","",1,"1;1","1;0;1;1"
98,0,False,"bill_depth_mm",16.35,"1;4",323,"1;66;0;143;2;114","21;0;1;9;2;1;10;1;0;2"
98,1,False,"bill_length_mm",39.70,"2;3",120,"2;114;0;6","0"
98,2,True,"","","",6,"0;6","0"
98,3,True,"","","",114,"2;114","0"
98,4,False,"flipper_length_mm",196.50,"5;10",203,"1;66;0;137","21;0;1;9;2;1;10;1;0;2"
98,5,False,"bill_length_mm",42.40,"6;7",152,"1;36;0;116","8;0;1;7;1;0;1"
98,6,True,"","","",116,"0;116","1;1;0;1"
98,7,False,"bill_length_mm",46.20,"8;9",36,"1;36","7;0;1;7"
98,8,True,"","","",14,"1;14","7;0;1;7"
98,9,True,"","","",22,"1;22","0"
98,10,False,"bill_length_mm",44.27,"11;14",51,"1;30;0;21","13;0;1;2;2;1;10;1;0;1"
98,11,False,"bill_length_mm",43.30,"12;13",21,"0;21","1;1;0;1"
98,12,True,"","","",20,"0;20","0"
98,13,True,"","","",1,"0;1","1;1;0;1"
98,14,False,"bill_depth_mm",17.75,"15;16",30,"1;30","12;0;1;2;2;1;10"
98,15,True,"","","",3,"1;3","11;0;1;1;2;1;10"
98,16,True,"","","",27,"1;27","1;0;1;1"
99,0,False,"island",0.50,"1;6",324,"1;62;0;140;2;122","20;0;1;5;2;7;1;0;6;2;0;2"
99,1,False,"body_mass_g",4150.00,"2;5",159,"2;122;0;37","9;0;2;7;2;0;2"
99,2,False,"sex",1.50,"3;4",39,"2;2;0;37","2;2;0;2"
99,3,True,"","","",37,"0;37","2;2;0;2"
99,4,True,"","","",2,"2;2","0"
99,5,True,"","","",120,"2;120","7;0;2;7"
99,6,False,"flipper_length_mm",196.50,"7;14",165,"1;62;0;103","11;0;1;5;1;0;6"
99,7,False,"bill_length_mm",44.30,"8;11",123,"0;91;1;32","5;1;0;5"
99,8,False,"flipper_length_mm",187.50,"9;10",90,"0;90","5;1;0;5"
99,9,True,"","","",35,"0;35","5;1;0;5"
99,10,True,"","","",55,"0;55","0"
99,11,False,"bill_depth_mm",20.45,"12;13",33,"0;1;1;32","0"
99,12,True,"","","",32,"1;32","0"
99,13,True,"","","",1,"0;1","0"
99,14,False,"body_mass_g",4225.00,"15;18",42,"1;30;0;12","6;0;1;5;1;0;1"
99,15,False,"island",1.50,"16;17",33,"0;8;1;25","3;0;1;3"
99,16,True,"","","",25,"1;25","3;0;1;3"
99,17,True,"","","",8,"0;8","0"
99,18,False,"bill_depth_mm",19.40,"19;20",9,"1;5;0;4","3;0;1;2;1;0;1"
99,19,True,"","","",4,"0;4","1;1;0;1"
99,20,True,"","","",5,"1;5","2;0;1;2"